article_id,title,image_sequence,source_xhtml,src,resolved_path,exists_in_epub,alt,figure_number,caption,source_note
092,去杠杆之争,11,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-11-76870a29-531d6804.png,OEBPS/images/chart-11-76870a29-531d6804.png,true,图11：各风格板块上市公司资产负债率,11,图11：各风格板块上市公司资产负债率,数据来源：Wind，安信证券 注：公司所属风格板块基于2016年分类，未历史追溯。 稳定类上市公司主要包括建筑（39%）、电力及公用事业（31%）、交通运输行业（25%）。
092,去杠杆之争,12,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-12-f58ff6c3-ef03ddb6.png,OEBPS/images/chart-12-f58ff6c3-ef03ddb6.png,true,图12：全部非金融国有企业资产周转率,12,图12：全部非金融国有企业资产周转率,数据来源：wind，安信证券
092,去杠杆之争,13,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-13-5a123481-4a402081.png,OEBPS/images/chart-13-5a123481-4a402081.png,true,图13：规上工业企业资产周转率,13,图13：规上工业企业资产周转率,数据来源：wind，安信证券
092,去杠杆之争,14,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-14-557c7a21-4b3ce882.png,OEBPS/images/chart-14-557c7a21-4b3ce882.png,true,图14：非金融上市公司资产周转率,14,图14：非金融上市公司资产周转率,数据来源：wind，安信证券
092,去杠杆之争,15,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-15-4079ca79-51155963.png,OEBPS/images/chart-15-4079ca79-51155963.png,true,图15：规上工业企业净资产同比与制造业投资同比，%,15,图15：规上工业企业净资产同比与制造业投资同比，%,数据来源：CEIC，安信证券
092,去杠杆之争,16,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-16-c85845f3-2ea01f00.png,OEBPS/images/chart-16-c85845f3-2ea01f00.png,true,图16：政府部门债务性收入同比增速，%,16,图16：政府部门债务性收入同比增速，%,数据来源：Wind，安信证券
092,去杠杆之争,17,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-17-724b3d4b-11502d61.png,OEBPS/images/chart-17-724b3d4b-11502d61.png,true,图17：全国房地产非合意库存测算，千平方米,17,图17：全国房地产非合意库存测算，千平方米,数据来源：CEIC，安信证券
092,去杠杆之争,18,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-18-fef51505-9c329651.png,OEBPS/images/chart-18-fef51505-9c329651.png,true,图18：制造业投资和民间投资当季同比，%,18,图18：制造业投资和民间投资当季同比，%,数据来源：Wind，安信证券
092,去杠杆之争,19,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-19-7cf7e59b-76ca647b.png,OEBPS/images/chart-19-7cf7e59b-76ca647b.png,true,图19：GDP 季度同比和工业增加值季度同比，%,19,图19：GDP 季度同比和工业增加值季度同比，%,数据来源：Wind，安信证券
092,去杠杆之争,20,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-20-f36eb1d1-c49580d1.png,OEBPS/images/chart-20-f36eb1d1-c49580d1.png,true,图20：金融机构人民币贷款加权平均利率，%,20,图20：金融机构人民币贷款加权平均利率，%,数据来源：Wind，安信证券
092,去杠杆之争,21,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-21-3ca64645-a759004a.png,OEBPS/images/chart-21-3ca64645-a759004a.png,true,图21：非证券投资类信托收益率，%,21,图21：非证券投资类信托收益率，%,数据来源：Wind，安信证券
092,去杠杆之争,22,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-22-39d82e9d-aa54b27e.png,OEBPS/images/chart-22-39d82e9d-aa54b27e.png,true,图22：资本流动占GDP 比重，%,22,图22：资本流动占GDP 比重，%,数据来源：CEIC，安信证券
092,去杠杆之争,23,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-23-af7f2b64-53adf062.png,OEBPS/images/chart-23-af7f2b64-53adf062.png,true,图23：人民币汇率指数,23,图23：人民币汇率指数,数据来源：CEIC，安信证券
092,去杠杆之争,24,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-24-a38abdc5-0b258c0c.png,OEBPS/images/chart-24-a38abdc5-0b258c0c.png,true,图24：出口实际同比增速，%,24,图24：出口实际同比增速，%,数据来源：Wind，安信证券
092,去杠杆之争,25,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-25-9b313d2f-9d426a2a.png,OEBPS/images/chart-25-9b313d2f-9d426a2a.png,true,图25：全球出口实际同比，%,25,图25：全球出口实际同比，%,数据来源：Bloomberg，安信证券
092,去杠杆之争,26,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-26-9273f86b-c2ab94c7.png,OEBPS/images/chart-26-9273f86b-c2ab94c7.png,true,图26：规上工业企业非流动资产增速，%,26,图26：规上工业企业非流动资产增速，%,数据来源：Wind，安信证券
092,去杠杆之争,27,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-27-2f1de294-b384a8eb.png,OEBPS/images/chart-27-2f1de294-b384a8eb.png,true,图27：上市工业企业固定资产+在建工程同比，%,27,图27：上市工业企业固定资产+在建工程同比，%,数据来源：Wind，安信证券
092,去杠杆之争,28,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-28-0d3e06c1-1fcc238d.png,OEBPS/images/chart-28-0d3e06c1-1fcc238d.png,true,图28：非贷款社融余额同比增速，%,28,图28：非贷款社融余额同比增速，%,数据来源：Wind，安信证券
092,去杠杆之争,29,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-29-0599d985-c49580d1.png,OEBPS/images/chart-29-0599d985-c49580d1.png,true,图29：金融机构人民币贷款加权平均利率，%,29,图29：金融机构人民币贷款加权平均利率，%,数据来源：Wind，安信证券
092,去杠杆之争,30,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-30-f1e501af-a759004a.png,OEBPS/images/chart-30-f1e501af-a759004a.png,true,图30：非证券投资类信托收益率，%,30,图30：非证券投资类信托收益率，%,数据来源：Wind，安信证券
092,去杠杆之争,31,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-31-a8856ae2-53adf062.png,OEBPS/images/chart-31-a8856ae2-53adf062.png,true,图31：人民币汇率指数,31,图31：人民币汇率指数,数据来源：BIS，安信证券
092,去杠杆之争,32,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-32-7bc90e8a-124fb25d.png,OEBPS/images/chart-32-7bc90e8a-124fb25d.png,true,图32：信用利差：央企、地方国企和民企，BP,32,图32：信用利差：央企、地方国企和民企，BP,数据来源：Wind，安信证券
092,去杠杆之争,33,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-33-bc24dca4-29ac2dfa.png,OEBPS/images/chart-33-bc24dca4-29ac2dfa.png,true,图33：民企信用利差-央企信用利差，BP,33,图33：民企信用利差-央企信用利差，BP,数据来源：Wind，安信证券
092,去杠杆之争,34,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-34-95473c1e-d5ded8a0.png,OEBPS/images/chart-34-95473c1e-d5ded8a0.png,true,图34：城投债信用利差，BP,34,图34：城投债信用利差，BP,数据来源：Wind，安信证券
092,去杠杆之争,35,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/chart-35-dc212902-9124890f.png,OEBPS/images/chart-35-dc212902-9124890f.png,true,图35：中国5 年期主权债CDS 费率,35,图35：中国5 年期主权债CDS 费率,数据来源：Wind，安信证券
092,去杠杆之争,36,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/formula-01-bf42b8b9-1b10084b.png,OEBPS/images/formula-01-bf42b8b9-1b10084b.png,true,(1) 设定生产函数,,,
092,去杠杆之争,37,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/formula-02-74137521-2955a232.png,OEBPS/images/formula-02-74137521-2955a232.png,true,(2) 资产周转率,,,
092,去杠杆之争,38,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/formula-03-c999029e-5762c1c8.png,OEBPS/images/formula-03-c999029e-5762c1c8.png,true,(3) 资产周转率增速,,,
092,去杠杆之争,39,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,../images/formula-04-699112e6-e8a5a3b3.png,OEBPS/images/formula-04-699112e6-e8a5a3b3.png,true,(4) 资产周转率提升需要满足,,,
094,青山遮不住 毕竟东流去,1,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-01-dfdaa4cb-506547e6.png,OEBPS/images/chart-01-dfdaa4cb-506547e6.png,true,图1：上证综指、沪深300 和沪深300（除金融）指数，点,1,,数据来源：Wind，安信证券 注：将2015年6月12日上证综指、沪深300指数和沪深300（除金融）指数的最高点标准化为100。
094,青山遮不住 毕竟东流去,2,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-02-5b71f362-aa6cf3e4.png,OEBPS/images/chart-02-5b71f362-aa6cf3e4.png,true,图2：沪深300 全收益指数，点,2,,数据来源：Wind，安信证券
094,青山遮不住 毕竟东流去,3,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-03-89b50293-90f9cb00.png,OEBPS/images/chart-03-89b50293-90f9cb00.png,true,图3：沪深300（除金融）ROE，%,3,,数据来源：Wind，安信证券
094,青山遮不住 毕竟东流去,4,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-04-2808aa41-bbee40a9.png,OEBPS/images/chart-04-2808aa41-bbee40a9.png,true,图4：银行 ROE，%,4,,数据来源：Wind，安信证券
094,青山遮不住 毕竟东流去,5,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-05-e428e955-539949c3.png,OEBPS/images/chart-05-e428e955-539949c3.png,true,图5：制造业投资和工业名义同比，%,5,,数据来源：Wind，安信证券
094,青山遮不住 毕竟东流去,6,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-06-bc22f98d-76a6f32a.png,OEBPS/images/chart-06-bc22f98d-76a6f32a.png,true,图6：中国出口的国际份额，%,6,,数据来源：WTO，荷兰经济政策研究局，安信证券 注：出口量以2000年为基期，根据中国和全球的出口数量指数推算得到。
094,青山遮不住 毕竟东流去,7,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-07-8863d4e1-cce29797.png,OEBPS/images/chart-07-8863d4e1-cce29797.png,true,图7：人民币实际有效汇率指数，点,7,,数据来源：Wind，安信证券
094,青山遮不住 毕竟东流去,8,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-08-bc412693-5cfab7d0.png,OEBPS/images/chart-08-bc412693-5cfab7d0.png,true,图8：中国出口的国际份额（剔除原油），%,8,,数据来源：WTO，BP，安信证券 注：通过中国、世界原油出口量以及油价推算出口额。
094,青山遮不住 毕竟东流去,9,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-09-9cbcdbea-4716d269.png,OEBPS/images/chart-09-9cbcdbea-4716d269.png,true,图9：CFETS 人民币汇率指数，点,9,,数据来源：Wind，安信证券
094,青山遮不住 毕竟东流去,10,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-10-b89fac85-f0e05218.png,OEBPS/images/chart-10-b89fac85-f0e05218.png,true,图10：中国和美国PPI 同比，%,10,,数据来源： Wind，安信证券
094,青山遮不住 毕竟东流去,11,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-11-2622de5b-24aa866f.png,OEBPS/images/chart-11-2622de5b-24aa866f.png,true,图11：PPI 同比真实值和拟合值，%,11,,数据来源： Wind，安信证券 注：2020年1季度和2季度的基准值使用2011至2019年的回归系数计算得到。
094,青山遮不住 毕竟东流去,12,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-12-26bb9ee1-3404c0e9.png,OEBPS/images/chart-12-26bb9ee1-3404c0e9.png,true,图12：农村外出务工劳动力人数，万人,12,,数据来源： Wind，安信证券 注：2020年2季外出务工劳动力人数比2019年2季度少约500万人，比基于历史数据推算理论值少678万人。
094,青山遮不住 毕竟东流去,13,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-13-b1cac484-2067e168.png,OEBPS/images/chart-13-b1cac484-2067e168.png,true,图13：CPI 衣着、居住、生活用品及服务同比，%,13,,数据来源： Wind，安信证券
094,青山遮不住 毕竟东流去,14,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-14-cba9efe2-2676f7c0.png,OEBPS/images/chart-14-cba9efe2-2676f7c0.png,true,图14：CPI 交通和通信、教育文化和娱乐、医疗保健，%,14,,数据来源： Wind，安信证券
094,青山遮不住 毕竟东流去,15,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-15-4530686a-5ede71ca.png,OEBPS/images/chart-15-4530686a-5ede71ca.png,true,图15：金融机构贷款加权利率：一般贷款 vs 住房贷款，%,15,,数据来源：Wind，安信证券 注：数据截至2020年6月
094,青山遮不住 毕竟东流去,16,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-16-eb8d00e1-6a723f70.png,OEBPS/images/chart-16-eb8d00e1-6a723f70.png,true,图16：商品房销售面积同比，%,16,,数据来源：Wind，安信证券
094,青山遮不住 毕竟东流去,17,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,../images/chart-17-2168447c-85421fcd.png,OEBPS/images/chart-17-2168447c-85421fcd.png,true,图17：70 城二手房房价环比，%,17,,数据来源：Wind，安信证券
097,中国影子银行兴起及其风险,1,OEBPS/text/article-097-analysis-undated-18r006g.xhtml,../images/chart-01-ac7ab64f-36c085a8.png,OEBPS/images/chart-01-ac7ab64f-36c085a8.png,true,图1：M2 同比、社会融资规模余额同比、社会融资规模与外汇占款,1,图1：M2 同比、社会融资规模余额同比、社会融资规模与外汇占款,数据来源：Wind，安信证券 数据说明：社会融资规模余额同比，非央行官方公布数据，此处为作者测算值。
097,中国影子银行兴起及其风险,2,OEBPS/text/article-097-analysis-undated-18r006g.xhtml,../images/chart-02-18bdc7b6-6b1901dd.png,OEBPS/images/chart-02-18bdc7b6-6b1901dd.png,true,图2：国债收益率（%）,2,图2：国债收益率（%）,数据来源：Wind，安信证券
097,中国影子银行兴起及其风险,3,OEBPS/text/article-097-analysis-undated-18r006g.xhtml,../images/chart-03-5dcfc53e-f0076e8c.png,OEBPS/images/chart-03-5dcfc53e-f0076e8c.png,true,图3：人民币贷款加权利率（%）,3,图3：人民币贷款加权利率（%）,数据来源：Wind，安信证券
097,中国影子银行兴起及其风险,4,OEBPS/text/article-097-analysis-undated-18r006g.xhtml,../images/chart-04-d21fe8d8-2f5f3809.png,OEBPS/images/chart-04-d21fe8d8-2f5f3809.png,true,图4：贷款与法定存款准备金之和占商业银行存款的比例（%）,4,图4：贷款与法定存款准备金之和占商业银行存款的比例（%）,数据来源：Wind，安信证券
097,中国影子银行兴起及其风险,5,OEBPS/text/article-097-analysis-undated-18r006g.xhtml,../images/chart-05-62e79048-760850ea.png,OEBPS/images/chart-05-62e79048-760850ea.png,true,图5：银行理财产品发行支数以及3-6 个月保本型理财产品与同期限,5,图5：银行理财产品发行支数以及3-6 个月保本型理财产品与同期限,数据来源：Wind，安信证券
097,中国影子银行兴起及其风险,6,OEBPS/text/article-097-analysis-undated-18r006g.xhtml,../images/chart-06-751a4078-149907d0.png,OEBPS/images/chart-06-751a4078-149907d0.png,true,图6：企业部门短端资金融入增速与短端资金融出增速（%）,6,图6：企业部门短端资金融入增速与短端资金融出增速（%）,数据来源：Wind，安信证券
097,中国影子银行兴起及其风险,7,OEBPS/text/article-097-analysis-undated-18r006g.xhtml,../images/chart-07-26b1c6c4-52335b57.png,OEBPS/images/chart-07-26b1c6c4-52335b57.png,true,图7：企业部门短端资金净融入/名义GDP,7,图7：企业部门短端资金净融入/名义GDP,数据来源：Wind，安信证券 数据说明：当年短期资金融入(口径1)= Δ(短期贷款余额+1年以内的信用债余额)；当年短期资金融入(口径2)= Δ(短期企业贷款及票据贴现余额+1年以内的信用债余额)；当年短期资金融入(口径3)= Δ(短期贷款余额及票据贴现余额+未贴现银行承兑汇票余额+1年以内的信用债余额)；当年短期资金融出= Δ(M1-M0)；当年短期资金净融入= 当年短期资金融入-当年短期资金融出。
097,中国影子银行兴起及其风险,8,OEBPS/text/article-097-analysis-undated-18r006g.xhtml,../images/chart-08-41c8403e-10059a56.png,OEBPS/images/chart-08-41c8403e-10059a56.png,true,图8：国债期限利差（10y-1y）（%）,8,图8：国债期限利差（10y-1y）（%）,数据来源：Wind，安信证券
100,房地产复苏和调控,1,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-01-0a847b08-1f9af9fc.png,OEBPS/images/chart-01-0a847b08-1f9af9fc.png,true,图1：住宅、商业和办公楼销售面积季度增速（%）,1,图1：住宅、商业和办公楼销售面积季度增速（%）,数据来源：Wind，安信证券
100,房地产复苏和调控,2,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-02-d3f7d2d8-16242f8e.png,OEBPS/images/chart-02-d3f7d2d8-16242f8e.png,true,图2：40 城市和其他地区商品房销售面积月度增速（%）,2,图2：40 城市和其他地区商品房销售面积月度增速（%）,数据来源：CEIC，安信证券
100,房地产复苏和调控,3,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-03-bb77f28f-18a38243.png,OEBPS/images/chart-03-bb77f28f-18a38243.png,true,图3：商品房销售面积季度增速（%）,3,图3：商品房销售面积季度增速（%）,"数据来源：Wind，CEIC,安信证券"
100,房地产复苏和调控,4,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-04-dc46b282-3de9a9d4.png,OEBPS/images/chart-04-dc46b282-3de9a9d4.png,true,图4：金融机构甲醛贷款利率和GDP 增速（%）,4,图4：金融机构甲醛贷款利率和GDP 增速（%）,数据来源：Wind，安信证券
100,房地产复苏和调控,5,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-05-c43fba51-c59b6ac2.png,OEBPS/images/chart-05-c43fba51-c59b6ac2.png,true,图5：商品房销售面积年度增速（%）,5,图5：商品房销售面积年度增速（%）,数据来源：CEIC，安信证券
100,房地产复苏和调控,6,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-06-f7cf9ccd-8b0aed9c.png,OEBPS/images/chart-06-f7cf9ccd-8b0aed9c.png,true,图6：房地产开发投资资金来源累计同比增速（%）,6,图6：房地产开发投资资金来源累计同比增速（%）,数据来源：CEIC，安信证券 数据说明：其它资金来源主要包括定金、预售款和个人按揭贷，反应了房地产销售的好转。资金来源其他包括贷款、自筹资金、自有资金以及其它。其它资金增速高于房地产企业现金流的改善。
100,房地产复苏和调控,7,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-07-9adb9538-66ccd4ac.png,OEBPS/images/chart-07-9adb9538-66ccd4ac.png,true,图7：商品房销售面积和房地产开发投资季度增速（%）,7,图7：商品房销售面积和房地产开发投资季度增速（%）,数据来源：CEIC，安信证券
100,房地产复苏和调控,8,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-08-d432bdcc-ba79b87e.png,OEBPS/images/chart-08-d432bdcc-ba79b87e.png,true,图8：35 个城市住宅投资和销售占全国商品房的比例（%）,8,图8：35 个城市住宅投资和销售占全国商品房的比例（%）,数据来源：CEIC，安信证券
100,房地产复苏和调控,9,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-09-a4404a9f-b1595553.png,OEBPS/images/chart-09-a4404a9f-b1595553.png,true,图9：40 城市住宅投资对房地产开发投资增速贡献（%）,9,图9：40 城市住宅投资对房地产开发投资增速贡献（%）,数据来源：CEIC，安信证券
100,房地产复苏和调控,10,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-10-a9b5425f-cfb8b8f2.png,OEBPS/images/chart-10-a9b5425f-cfb8b8f2.png,true,图10：一二三线城市二手住宅价格指数同比（%）,10,图10：一二三线城市二手住宅价格指数同比（%）,数据来源：CEIC，安信证券
100,房地产复苏和调控,11,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-11-8c1a7b8f-f705879c.png,OEBPS/images/chart-11-8c1a7b8f-f705879c.png,true,图11：35 城市和其它地区商品房销售增速（%）,11,图11：35 城市和其它地区商品房销售增速（%）,数据来源：CEIC，安信证券
100,房地产复苏和调控,12,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,../images/chart-12-ca53a8da-0f2e02ac.png,OEBPS/images/chart-12-ca53a8da-0f2e02ac.png,true,图12：一线城市二手住宅租金收益率（%）,12,图12：一线城市二手住宅租金收益率（%）,数据来源：CEIC，安信证券
101,中国房地产市场正在去泡沫化,1,OEBPS/text/article-101-analysis-2014-07-05-cf40-1691.xhtml,../images/1b5ucmt-001_6848ee883e-a7e419f5-ebc0346d.jpg,OEBPS/images/1b5ucmt-001_6848ee883e-a7e419f5-ebc0346d.jpg,true,图1,,,
101,中国房地产市场正在去泡沫化,2,OEBPS/text/article-101-analysis-2014-07-05-cf40-1691.xhtml,../images/kt8a9o-002_aef49d3ddf-62c133dd-b1df301a.jpg,OEBPS/images/kt8a9o-002_aef49d3ddf-62c133dd-b1df301a.jpg,true,图2,,,
101,中国房地产市场正在去泡沫化,3,OEBPS/text/article-101-analysis-2014-07-05-cf40-1691.xhtml,../images/1y7wsgb-003_3bdba04e9f-f51e979d-65602cf5.jpg,OEBPS/images/1y7wsgb-003_3bdba04e9f-f51e979d-65602cf5.jpg,true,图3,,,
101,中国房地产市场正在去泡沫化,4,OEBPS/text/article-101-analysis-2014-07-05-cf40-1691.xhtml,../images/k91zzj-004_4e6e39aecd-69cb68eb-4e7c0e0d.jpg,OEBPS/images/k91zzj-004_4e6e39aecd-69cb68eb-4e7c0e0d.jpg,true,图4,,,
101,中国房地产市场正在去泡沫化,5,OEBPS/text/article-101-analysis-2014-07-05-cf40-1691.xhtml,../images/18ble74-005_05377013cb-08e03e38-20a0f01a.jpg,OEBPS/images/18ble74-005_05377013cb-08e03e38-20a0f01a.jpg,true,图5,,,
101,中国房地产市场正在去泡沫化,6,OEBPS/text/article-101-analysis-2014-07-05-cf40-1691.xhtml,../images/apv3ma-006_2c69091233-a7537e77-ab6f7abb.jpg,OEBPS/images/apv3ma-006_2c69091233-a7537e77-ab6f7abb.jpg,true,图6,,,
101,中国房地产市场正在去泡沫化,7,OEBPS/text/article-101-analysis-2014-07-05-cf40-1691.xhtml,../images/1cs0kmd-007_60bef9c593-0dcd48b9-cc97180d.jpg,OEBPS/images/1cs0kmd-007_60bef9c593-0dcd48b9-cc97180d.jpg,true,图7,,,
102,盈虚之有时,1,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-01-1f4b361d-d900aab0.png,OEBPS/images/chart-01-1f4b361d-d900aab0.png,true,图1：OECD 综合领先指标,1,图1：OECD 综合领先指标,数据来源：Wind，安信证券
102,盈虚之有时,2,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-02-9c7eae84-20e8252e.png,OEBPS/images/chart-02-9c7eae84-20e8252e.png,true,图2：发达经济体和新兴经济体制造业PMI（%）,2,图2：发达经济体和新兴经济体制造业PMI（%）,数据来源：Wind，安信证券
102,盈虚之有时,3,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-03-f674e973-7321d946.png,OEBPS/images/chart-03-f674e973-7321d946.png,true,图3：中国进出口实际同比增速,3,图3：中国进出口实际同比增速,数据来源：Wind，安信证券
102,盈虚之有时,4,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-04-7a207f45-b060047d.png,OEBPS/images/chart-04-7a207f45-b060047d.png,true,图4：中国出口实际同比增速（不包含香港、澳门）,4,图4：中国出口实际同比增速（不包含香港、澳门）,数据来源：Wind，安信证券
102,盈虚之有时,5,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-05-f79d1fb5-530b3dc5.png,OEBPS/images/chart-05-f79d1fb5-530b3dc5.png,true,图5：中国和美国PPI 同比增速,5,图5：中国和美国PPI 同比增速,数据来源：Wind，安信证券
102,盈虚之有时,6,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-06-f42c46f2-da36b48a.png,OEBPS/images/chart-06-f42c46f2-da36b48a.png,true,图6：PPI 环比增速和工业增加值环比增速（%）,6,图6：PPI 环比增速和工业增加值环比增速（%）,数据来源：Wind，安信证券
102,盈虚之有时,7,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-07-db57bd24-d4f865d2.png,OEBPS/images/chart-07-db57bd24-d4f865d2.png,true,图7：周期股TTMROE 与PPI,7,图7：周期股TTMROE 与PPI,数据来源：Wind，安信证券
102,盈虚之有时,8,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-08-03335e0d-e6819a3a.png,OEBPS/images/chart-08-03335e0d-e6819a3a.png,true,图8：制造业上市公司投资增速和PPI,8,图8：制造业上市公司投资增速和PPI,数据来源：Wind，安信证券
102,盈虚之有时,9,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-09-62b7b825-f91f8a84.png,OEBPS/images/chart-09-62b7b825-f91f8a84.png,true,图9：官方制造业固定资产投资增速和调整值,9,图9：官方制造业固定资产投资增速和调整值,数据来源：Wind，安信证券
102,盈虚之有时,10,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-10-240c7d02-c1dcff9c.png,OEBPS/images/chart-10-240c7d02-c1dcff9c.png,true,图10：上市房地产企业存货水平,10,图10：上市房地产企业存货水平,数据来源：Wind，安信证券
102,盈虚之有时,11,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-11-2937d452-6c6af8a8.png,OEBPS/images/chart-11-2937d452-6c6af8a8.png,true,图11：上市房地产企业总资产水平,11,图11：上市房地产企业总资产水平,数据来源：Wind，安信证券
102,盈虚之有时,12,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-12-715c7d17-f0878bf0.png,OEBPS/images/chart-12-715c7d17-f0878bf0.png,true,图12：上市房地产企业ROA 和ROE,12,图12：上市房地产企业ROA 和ROE,数据来源：Wind，安信证券
102,盈虚之有时,13,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-13-6549dd0b-aa764fcc.png,OEBPS/images/chart-13-6549dd0b-aa764fcc.png,true,图13：70 大中城市：一二三线城市新建住宅价格定基指数,13,图13：70 大中城市：一二三线城市新建住宅价格定基指数,数据来源：Wind，安信证券
102,盈虚之有时,14,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,../images/chart-14-fd59f43a-734db776.png,OEBPS/images/chart-14-fd59f43a-734db776.png,true,图14：百城：一二三线城市住宅价格定基指数,14,图14：百城：一二三线城市住宅价格定基指数,数据来源：Wind，安信证券
